text,label
multiplicative bundle gerbes with connection,4
non deterministic classical logic: the $\lambda\mu^{++}$-calculus,9
skew idempotent functionals of ordered semirings,5
pseudoconvex domains with smooth boundary in projective spaces,11
boundary nevanlinna--pick interpolation problems for generalized schur functions,11
"q-special functions, basic hypergeometric series and operators",0
parallel direction method of multipliers,14
invariants of (-1)-skew polynomial rings under permutation representations,5
some remarks on kite pseudo effect algebras,5
regularity for fully nonlinear nonlocal parabolic equations with rough kernels,19
a brief on optimal transport,17
hitting spheres on hyperbolic spaces,17
trivial meet and join within the lattice of monotone triangles,2
abelian and nonabelian cohomology,3
quantum algorithms for the jones polynomial,7
slice dirac operator over octonions,11
translation of dolbeault representations on reductive homogeneous spaces,10
chebyshev polynomials and the frohman-gelca formula,7
hilbert-kunz multiplicity of three-dimensional local rings,1
inverse problems for $p$-laplace type equations under monotonicity assumptions,19
nonsurjective nearisometries of banach spaces,12
cutting plane oracles for nonsmooth trust-regions,14
weak solutions for euler systems with nonlocal interactions,19
"transforming rectangles into squares, with applications to strong colorings",9
sectionally pseudocomplemented posets,5
"nonuniform $(h,k,\mu,\nu)$-dichotomy and stability of nonautonomous discrete dynamics",8
semiinvariant pictures and two conjectures on maximal green sequences,10
commuting squares and planar subalgebras,6
on product-one sequences over subsets of groups,13
polynomial and rational inequalities on jordan arcs and domains,11
infinite subsets of random sets of integers,9
representations of degenerate polybernoulli polynomials,18
"exotic symmetric space over a finite field, ii",10
maximal subgroups of nontorsion grigorchuk-gupta-sidki groups,13
a note on rigidity and triangulability of a derivation,1
implicit integration of the tdgl equations of superconductivity,15
automorphisms of the compression body graph,7
infinite-time admissibility under compact perturbations,14
a p-adic interpretation of some integral identities for hall-littlewood polynomials,10
weighted leavitt path algebras -- an overview,5
alpha-determinant cyclic modules and jacobi polynomials,10
reaching the minimum ideal in a finite semigroup,13
good gradings of basic lie superalgebras,10
prolongations of infinitesimal automorphisms of cubic hypersurfaces with nonzero hessian,3
vandermondes in superspace,2
equivariant property (si) revisited,6
anticipating random periodic solutions--ii. spdes with multiplicative linear noise,17
drawing outerplanar graphs,2
l^2-betti numbers for subfactors,6
cantor polynomials for semigroup sectors,2
real zeros of 2f1 hypergeometric polynomials,0
the ring of real-valued multivariate polynomials: an analyst's perspective,5
spatially explicit nonmendelian diploid model,17
multidimensional schinzel-type theorems for multiplicative functions near prime tuples,18
the caccioppoli ultrafunctions,19
c*-algebras associated with endomorphisms and polymorphisms of compact abelian groups,6
limit operator theory for groupoids,6
forbidden induced subgraphs,2
"indecomposable modules of the intermediate series over w(a,b) algebras",10
on multilinear polynomials in four variables evaluated on matrices,5
about polynomials related to a quadratic equation,0
small overlap monoids: the word problem,5
generalization of the banach contraction principle,0
semihelices of euclidean spaces,4
effective results for hyper and superelliptic equations over number fields,18
modules over the small quantum group and semiinfinite flag manifold,3
the exponential map in noncommutative probability,17
faltings' local-global principle for the minimaxness of local cohomology modules,1
elliptic hypergeometric solutions to elliptic difference equations,0
infinite-dimensional features of matrices and pseudospectra,12
the hellan-herrmann-johnson method for nonlinear shells,15
casimir operators for lie superalgebras,10
alternating proximal-gradient steps for (stochastic) nonconvexconcave minimax problems,14
qualification conditions in semialgebraic programming,14
on node distributions for interpolation and spectral methods,15
the omega spectrum for mod 2 ko-theory,16
improvement upon mahler's transference theorem,18
"intersection cohomology, monodromy, and the milnor fiber",3
grey subsets of polish spaces,9
the breadth-one $d$-invariant polynomial subspace,15
variable dimension nonoverlapping matrices,2
on the cell structure of flag manifolds,16
heat kernels for nonsymmetric nonlocal operators,17
"subadditivity, strand connectivity and multigraded betti numbers of monomial ideals",1
reedy diagrams in symmetric monoidal model categories,16
pseudomoments of the riemann zeta-function and pseudomagic squares,18
properties of functions with monotone graphs,0
uniform hyperbolicity for curve graphs of nonorientable surfaces,7
asymptotic variance of the beurling transform,11
permutations avoiding a pattern of length three under mallows distributions,17
towards superapproximation in positive characteristic,13
finite-time consensus protocols for multidimensional multiagent systems,14
continuous modified newton's-type method for nonlinear operator equations,15
universal surgery problems with trivial lagrangian,7
on first-order expressibility of satisfiability in submodels,9
wavelet transforms associated with the index whittaker transform,12
connections and parallel transport,4
hochschild homology and trivial extensions,5
recursive integral method with cayley transformation,15
a fixed point theorem for monotone asyptotic nonexpansive mappings,12
on pseudohermitian einstein spaces,4
a nondegenerate exchange move always produces infinitely many nonconjugate braids,7
pointwise trichotomy for skew-evolution semiflows on banach spaces,0
"close-to-convexity properties of clausen's hypergeometric function $_3f_2(a,b,c;d,e;z)$",11
cr functions on subanalytic hypersurfaces,11
"values of noncommutative polynomials, lie skew-ideals and the tracial nullstellensatz",5
nonpositively curved manifolds containing a prescribed nonpositively curved hypersurface,4
commuting-square subfactors and central sequences,6
modular curves and their pseudoanalytic cover,9
knotted surfaces as vanishing sets of polynomials,7
combinatorics of ultrafilters on cohen and random algebras,9
burrows-wheeler transformations and de bruijn words,13
"magnitudes, scalable monoids and quantity spaces",5
the eulerian transformation,2
graded weakly prime ideals of noncommutative rings,5
minimum lattice length and ropelength of knots,7
continued fractions with multiple limits,18
the word problem distinguishes counter languages,13
disjointness of interval exchange transformations from systems of probabilistic origin,8
the factor type of conservative kms weights on graph c*-algebras,6
nonlinear symmetry-preserving observer on lie groups,14
"green index in semigroups: generators, presentations and automatic structures",13
special ergodic theorem for hyperbolic maps,8
the hyperholomorphic line bundle,4
\tau-rigid modules over auslander algebras,5
distortion for abelian subgroups of $\mathrm{out}(f_n)$,13
symmetry in vanishing of tate cohomology over gorenstein rings,1
modular invariants of some finite pseudoreflection groups,10
nonclassical polynomials and the inverse theorem,2
subharmonic almost periodic functions of slow growth,11
spherical pairs over close local fields,10
infinite noncommutative covering projections,6
labelled tableaux for interpretability logics,9
sharkovskii order for nonwandering points,8
when every multilinear mapping is multiple summing,12
toeplitz algebras of semigroups,6
spectral multipliers for sublaplacians on solvable extensions of stratified groups,19
"k\""unneth splittings and classification of c*-algebras with finitely many ideals",6
on the monodromy conjecture for nondegenerate hypersurfaces,3
antimonotonous quadratic forms and partially ordered sets,10
equidistant hypersurfaces of the bidisk,4
multivariate wavelet frames,0
semistable models of elliptic curves over residue characteristic 2,18
cohomology of infinite groups realizing fusion systems,16
antiinvariant riemannian submersions from locally conformal kaehler manifolds,4
n\'eron models of pseudoabelian varieties,18
multiplier hopf algebroids arising from weak multiplier hopf algebras,5
strong convergence of multivariate maxima,17
on canonical subfield preserving polynomials,18
tractability of multivariate integration in hybrid function spaces,15
arf good semigroups with fixed genus,1
on the generalized lebedev index transform,0
ideal-adic semicontinuity of minimal log discrepancies on surfaces,3
multimodel cantor sets,8
small seifert-fibered dehn surgery on hyperbolic knots,7
"constructing thin subgroups of sl(n+1,r) via bending",7
pattern avoidance over a hypergraph,2
strichartz estimate and nonlinear klein-gordon on nontrapping scattering space,19
on certain subshifts and their associated monoids,8
"exponents of $[\omega(\mathbb s^{r+1}), \omega (y)]$",16
computing vergne polarizing subalgebras,10
continuous wavelet transform on local fields,12
on hyperbolicity and virtual freeness of automorphism groups,13
radial schur multipliers on some generalisations of trees,6
variational multiscale spectral solution of convection-dominated parabolic problems,15
lines of minima and teichmuller geodesics,7
ideals and finiteness conditions for subsemigroups,13
multiplicative properties of positive maps,6
semigroup identities in the monoid of triangular tropical matrices,5
on the darboux transformations and sequences of $p$-orthogonal polynomials,12
random walks in random hypergeometric environment,17
interpolation in ortholattices,5
fourier coefficients of automorphic $l$-functions over primes in ray classes,18
on multidegree of tame and wild automorphisms of c^3,3
three lectures on automorphic loops,13
a level-set approach for a multiscale cancer invasion model,15
first cohomology groups of minimal flows,8
a functional interpretation for nonstandard arithmetic,9
elliptic hypergeometric functions,0
on overdetermind problems for a general class of nonlocal operators,19
an axiomatic characterization of steenrod's cup-$i$ products,16
the case for superelliptic curves,3
optimality conditions applied to free-time multiburn optimal orbital transfers,14
illumination by taylor polynomials,0
reactive preferential structures and nonmonotonic consequence,9
codimension one subgroups and boundaries of hyperbolic groups,13
a minicourse on morava stabilizer groups and their cohomology,16
invertible polynomial mappings via newton nondegeneracy,3
on conditions relating to nonsolvability,13
the evaluation subgroup of a fibre inclusion,16
fluid-structure interaction with nurbs-based coupling,15
topological entropy for discontinuous semiflows,8
interleaving by parts for persistence in a poset,16
hypercritical deformed hermitian-yang-mills equation,4
pfister numbers over rigid fields,18
a theory of pairs for nonvaluational structures,9
a categorical approach to operator semigroups,12
minimisers and kellogg's theorem,11
universal graphs with forbidden subgraphs and algebraic closure,9
positivity of legendrian thom polynomials,3
ramsey numbers for multiple copies of hypergraphs,2
a computation of tight closure in diagonal hypersurfaces,1
a functional ito-formula for dawson-watanabe superprocesses,17
nontrivial stably free modules over crossed products,5
reconstruction of non$\aleph_0$categorical theories,9
phantom maps and chromatic phantom maps,16
c*-algebras of groupoid morphisms,6
abnormal subgroups and carter subgroups in some infinite groups,13
finding bipartite subgraphs efficiently,2
local fields and extraordinary k-theory,16
multipeak solutions for nonlinear choquard equation with a general nonlinearity,19
a lecture on invariant random subgroups,13
on polya' theorem in several complex variables,11
on an inequality in the problem of nonoverlapping domains,11
homogeneous strict polynomial functors as unstable modules,16
contractivity vs. complete contractivity via property p,12
trivalent dihedrants and bi-dihedrants,2
semisimplicity of the category of admissible d-modules,10
finite quasiprimitive permutation groups with a metacyclic transitive subgroup,13
nonperiodic bifurcation for surface diffeomorphisms,8
optimal risk sharing under distorted probabilities,14
vanishing of avramov obstructions for products of sequentially transverse ideals,1
introducing the polylogarithmic hardy space,12
a host-parasite multilevel interacting process and continuous approximations,17
algorithmic canonical stratifications of simplicial complexes,16
incidences between quadratic subspaces over finite fields,2
key polynomials and pseudoconvergent sequences,1
ramsey algebra and the existence of idempotent ultrafilters,9
multivariate normal approximation in geometric probability,17
saturated fully leafed tree-like polyforms and polycubes,2
noncommutatively graded algebras,5
an improved nonlinear weights for seventh-order weno scheme,15
"superposition operators, hardy spaces, and dirichlet type spaces",11
re-iterated multiscale model reduction using the gmsfem,15
on multivariate quasi-infinitely divisible distributions,17
hyperbolic three-manifolds with trivial finite type invariants,7
a note on alternating minimization algorithms: bregman frame,15
star-operations induced by overrings,1
lights out on graphs,2
polynomial estimates for c-functions on reductive symmetric spaces,10
semiparallel symmetric operators for hopf hypersurfaces in complex two-plane grassmannians,4
"calabi--yau quotients of hyperk\""ahler four-folds",3
a forcing relation of braids from nielsen fixed point theory,16
a torsion-free algebraically c*-unique group,6
two-dimensional newton's problem of minimal resistance,14
nonlinear maps preserving jordan $\eta$-$\ast$-$n$-products,6
on submodular search and machine scheduling,14
noetherian schemes over abelian symmetric monoidal categories,3
not so many nondisjoint translations,9
combinatorics of polybernoulli numbers,2
mixed generalized multiscale finite element methods and applications,15
reflexive polytopes arising from edge polytopes,2
laguerre-angelesco multiple orthogonal polynomials on an $r$-star,0
small noise perturbations in multidimensional case,17
ax-schanuel and strong minimality for the $j$-function,9
on increasing subsequences of iid samples,17
on the property ir of friis and rordam,6
optimal pricing under mixed logit choice,14
nonsymplectic automorphisms of odd prime order on manifolds of $k3^{[n]}$-type,3
distributed multiagent optimization with state-dependent communication,14
on contact subpseudoriemannian isometries,4
intermittency of superpositions of ornstein-uhlenbeck type processes,17
zappa-sz\'{e}p product of fell bundle,6
hidden convexity in the l0 pseudonorm,14
valued modules over skew polynomial rings 1,9
structure of geometrically nonreduced varieties,3
geometry of warped product semislant submanifolds of kenmotsu manifolds,4
weak and strong superiorization: between feasibility-seeking and minimization,14
0-efficient triangulations of 3-manifolds,7
finite axiomatisability of subdirectly irreducible members of certain nilpotent varieties,9
a note on monomial ideals,1
overrotation intervals of bimodal interval maps,8
c*-algebras generated by groups of composition operators,6
second homology of generalized periplectic lie superalgebras,5
on bergman completeness of pseudoconvex reinhardt domains,11
multifractal phenomena and packing dimension,0
computing isogenies between supersingular elliptic curves over f_p,18
multivariate spectral multipliers,12
"cohomology of gl(2,r)-valued cocycles over hyperbolic systems",8
sparse pseudospectral approximation method,15
continuity of hilbert-kunz multiplicity and f-signature,1
existence and concentration of semiclassical states for nonlinear schrodinger equations,19
sublinear variance in euclidean first-passage percolation,17
spectral order isomorphisms and aw*-factors,6
discreteness of hyperbolic isometries by test maps,7
naive noncommutative blowups at zero-dimensional schemes,5
a diffuse interface model for two-phase ferrofluid flows,15
on witten multiple zeta-functions associated with semisimple lie algebras iv,18
approachable free subsets and fine structure derived scales,9
*-quantizations of fourier-mukai transforms,3
ruled laguerre minimal surfaces,4
irreducible characters of general linear superalgebra and super duality,10
multiple recurrence for two commuting transformations,8
noncommutative holomorphic functions on operator domains,12
the c*-algebras of compact transformation groups,6
interception in differential pursuit/evasion games,14
nonhomogeneous expanding flows in hyperbolic spaces,4
the price of anarchy for transportation networks with mixed autonomy,14
active subspaces of airfoil shape parameterizations,15
on groups with slow intersection growth,13
automorphisms of k-groups ii,13
multilevel preconditioners for reaction-diffusion problems with discontinuous coefficients,15
on a generalized kirchhoff equation with sublinear nonlinearities,19
the cohomology algebra of polyhedral product spaces,16
strongly semistable bundles on a curve over a finite field,3
on nonlocal perturbations of integral kernels,17
polynomial maps on vector spaces over a finite field,18
on polynomial optimization over noncompact semialgebraic sets,14
multiple $t$-values with one parameter,18
nonlinear surface plasmons,19
2-switch transition on unicyclic graphs and pseudoforest,2
on multidimensional mandelbrot's cascades,17
a multilevel newton iteration method for eigenvalue problems,15
spectral triples for the sierpinski gasket,6
multiplicative forms and spencer operators,4
strict doubly ergodic infinite transformations,8
regular subspaces of dirichlet forms,17
hyperbolic graphs of surface groups,13
real closed exponential subfields of pseudoexponential fields,9
topographic gromov-hausdorff quantum hypertopology for quantum proper metric spaces,6
on one class of unipotent subgroups of semisimple algebraic groups,3
extremizers of a radon transform inequality,0
measures invariant under horospherical subgroups in positive characteristic,8
epic substructures and primitive positive functions,9
nonstructure in lambda^{++} using instances of wgch,9
on an extremal problem for nonoverlapping domains *,11
two 11-node nonconforming triangular prism elements for 3d elliptic problems,15
gorenstein dimension of modules over homomorphisms,1
affine connections of non integrable distributions,4
edge intersection hypergraphs - a new hypergraph concept,2
enumeration of carlitz multipermutations,2
jacobson-morozov lemma for algebraic supergroups,10
percolation for the finitary random interlacements,17
nonemptiness of brill-noether loci,3
optimized first-order methods for smooth convex minimization,14
"asymptotic behavior for a schr\""odinger equation with nonlinear subcritical dissipation",19
"crossed products by \alpha-simple automorphisms on c*-algebras c(x,a)",6
an alternative approach to extending pseudoanosovs over compression bodies,7
a full multigrid method for eigenvalue problems,15
trianglefree 2-matchings revisited,2
computation of transmission eigenvalues for elastic waves,15
on bianchi's backlund transformation of quadrics,4
multiple sampling and interpolation in the classical fock space,11
a noncommutative approach to the graphon fourier transform,2
geometric realization and its variants,16
fast inverse nonlinear fourier transform,15
comparisons of polychromatic and monochromatic ramsey theory,9
signature jumps and alexander polynomials for links,7
honeycombs for hall polynomials,2
sufficiency for nephroid starlikeness using hypergeometric functions,11
acylindrical hyperbolicity of cubical small-cancellation groups,13
nonexistence of multiline besicovitch sets,0
trianglefree subgraphs of random graphs,2
multiparameter polycauchy and polybernoulli numbers and polynomials,2
approximation properties for noncommutative l_p-spaces associated with discrete groups,6
free actions of finite groups on products of dold manifolds,16
minicourse: property of rapid decay,13
triangulations of branched affine surfaces,7
equivalence of fell bundles over groups,6
r-closedness and upper semicontinuity,8
log-convexity and log-concavity of hypergeometriclike functions,0
free-free-boolean independence for triples of algebras,6
factoring in noncommutative analytic toeplitz algebras,6
on semipositivity theorems,3
parageometric outer automorphisms of free groups,13
a minimal set low for speed,9
mandelbrot cascades on random weighted trees and nonlinear smoothing transforms,17
generic intersections of differentiable submanifolds,4
observer design for triangular systems under weak observability assumptions,14
rationally trivial quadratic spaces are locally trivial:iii,3
embeddings of moment-angle manifolds and sequences of massey products,16
dualities for multistate probabilistic cellular automata,17
multiplerank modification of symmetric eigenvalue problem,15
comparison theorems for torus-equivariant elliptic cohomology theories,16
complex multiplicative calculus,11
the automorphisms of generalized cyclic azumaya algebras,5
alessio figalli's contributions to nonlocal minimal surfaces,19
some results on the jacobian conjecture and polynomial automorphisms,3
trigonometric series via laplace transforms,0
conjugate operators for finite maximal subdiagonal algebras,6
circular law for noncentral random matrices,17
twisted alexander invariants detect trivial links,7
some inequalities related to differential monomials,11
on special semigroups derived from an arbitrary semigroup,13
dual pairs and contragredients of irreducible representations,10
beyond two criteria for supersingularity: coefficients of division polynomials,18
semistable modules over lie algebroids in positive characteristic,3
enveloping superalgebra u(osp(1|2)) and orthogonal polynomials in discrete indeterminate,10
automorphisms of manifolds and algebraic k-theory: part iii,16
harnack inequality for a subelliptic pde in nondivergence form,19
discrete polymatroids satisfying a stronger symmetric exchange property,1
perturbations of nonlinear eigenvalue problems,19
on embedded minimal hypersurfaces in $s^{n+1}$ with symmetries,4
positively invariant subset for nondensely defined cauchy problems,19
finitely presented subgroups of automatic groups and their isoperimetric functions,13
maximal antichains of minimum size,2
overgroups of subsystem subgroups in exceptional groups: nonideal levels,13
trace- and pseudoproducts: restriction-like semigroups with a band of projections,5
powers of monomial ideals and the ratliff-rush operation,1
hierarchical interpolative factorization for elliptic operators: differential equations,15
nonreal zeros of derivatives,11
on extremal holomorphically contractible families,11
nonstationary phase of the mala algorithm,17
semi log resolution,3
strong laws for balanced triangular urns,17
vector-valued almost automorphic distributions and vector-valued almost automorphic ultradistributions,12
regular ultrapowers at regular cardinals,9
hyperbolic links are not generic,7
on schwarz methods for nonsymmetric and indefinite problems,15
separating pants decompositions in the pants complex,7
intersection theory and chern classes in bott-chern cohomology,11
manifold sampling for optimizing nonsmooth nonconvex compositions,14
intuitionistic fixed point theories over set theories,9
realising $\pi_\ast^e r$-algebras by global ring spectra,16
associative submanifolds and gradient cycles,4
r-covered foliations of hyperbolic 3-manifolds,7
multibump nodal solutions for an indefinite nonhomogeneous elliptic problem,19
laurent cancellation for rings of transcendence degree one,1
a model problem for ultrafunctions,19
multivariate orthogonal polynomials and modified moment functionals,0
decomposition of monomial algebras: applications and algorithms,1
minimal free resolution of monoimal ideals by iterated mapping cone,1
1-quasi-hereditary algebras: examples and invariant submodules of projectives,10
borel complexity and automorphisms of c*-algebras,6
on the notion of cohen-macaulayness for non noetherian rings,1
atomicity and factorization of puiseux monoids,1
toeplitz algebras associated to endomorphisms of ore semigroups,6
an interpolation theorem for proper holomorphic embeddings,11
numerical range and quasi-sectorial contractions,12
nonuniruledness results for spaces of rational curves in hypersurfaces,3
the multisymplectic diamond scheme,15
detecting rigid convexity of bivariate polynomials,14
on multiple solutions for nonlocal fractional problems via $\nabla$-theorems,19
singularities of nonlinear elliptic systems,19
virtual concordance and the generalized alexander polynomial,7
elliptic systems and material interpenetration,19
recurrent and nonwandering properties for foliations,8
linearization of monomial ideals,1
presentation of homotopy types under a space,16
operator algebras from the discrete heisenberg semigroup,6
least angle regression coarsening in bootstrap algebraic multigrid,15
on finite symplectic modules arising from supercuspidal representations,10
on disjunctions of equations over finite simple semigroups,5
some four-dimensional almost hypercomplex pseudohermitian manifolds,4
annular and pants thrackles,2
a variable metric forward--backward method with extrapolation,15
minimal transitive factorizations of permutations into cycles,2
higher order nonlocal operator method,15
tate cohomology and periodic localization of polynomial functors,16
thom's counterexamples for the steenrod problem,16
miniversal deformations of pairs of skew-symmetric matrices under congruence,10
the multiple dirichlet product and the multiple dirichlet series,18
semicontinuity for derived categories,10
multisections of 4-manifolds,7
nonlinear scalar field equation with competing nonlocal terms,19
nearly frobenius theory and semisimplicity of bimodules,5
triameter of graphs,2
dirichlet's theorem for polynomial rings,18
construction of irreducible polynomials through rational transformations,18
"on multilinear oscillatory integrals, nonsingular and singular",0
specific permutation polynomials over finite fields,18
a sharply 2-transitive group without a nontrivial abelian normal subgroup,13
marked fatgraph complexes and surface automorphisms,7
"the limiting behaviour of hermitian-yang-mills flow over compact nonk\""ahler manifolds",4
semianalytical mass matrix for 8-node brick element,15
poor ideal three-edge triangulations are minimal,7
rings over which all modules are strongly gorenstein projective,1
arf good semigroups with fixed conductor,1
minimum codegree threshold for $c_6^3$-factors in $3$-uniform hypergraphs,2
subgeometric ergodicity of strong markov processes,17
a variable coefficient multifrequency lemma,0
duality of one-variable multiple polylogarithms and their $q$-analogues,18
model companions of theories with an automorphism,9
maximal cohen-macaulay modules over certain segre products,1
a noncommutative sigma model,6
semidualizing modules of $2 \times 2$ ladder determinantal rings,1
isocanted alcoved polytopes,2
decoupling of degiorgi-type systems via multimarginal optimal transport,19
normal all pseudoanosov subgroups of mapping class groups,7
semigroup graded algebras and graded pi-exponent,5
polyhedral deformations of cone manifolds,7
a generic multiresolution preconditioner for sparse symmetric systems,15
metric geometries over the split quaternions,4
effective intervals and regular dirichlet subspaces,17
on growth of generalized grigorchuk's overgroups,13
nonconforming finite element methods for transmission eigenvalue problem,15
sum of embedded submanifolds,7
convergence rates of subseries,0
on the trace subshifts of fractional multiplication automata,8
return probabilities on nonunimodular transitive graphs,17
f-signature and hilbert-kunz multipicity: a combined approach and comparison,1
hypertoric hitchin systems and kirchhoff polynomials,3
constructing superelliptic curves with nontrivial rational torsion on their jacobians,18
a maximum volume conjecture for hyperbolic polyhedra,7
some spaces of polynomial knots,7
loops and semidirect products,13
syzygy modules with semidualizing or g-projective summands,1
"diagonals on the permutahedra, multiplihedra and associahedra",16
multidimensional small divisor functions,18
area expanding c^{1+\alpha} suspension semiflows,8
nonabsoluteness of model existence at $\aleph_\omega$,9
the $\overline{\partial}$-equation on variable strictly pseudoconvex domains,11
classification of three-dimensional jordan superalgebras,5
integral points of small height outside of a hypersurface,18
affine rigidity of levi degenerate tube hypersurfaces,11
$l^{p}$ estimates for bilinear and multiparameter hilbert transforms,0
partitioning infinite hypergraphs into few monochromatic berge-paths,2
subgroup growth of lattices in semisimple lie groups,13
on uniformly antisymmetric functions,9
nonnegatively curved 5-manifolds with nonabelian symmetry,4
exponential convergence of nonlinear monotone spdes,17
the rees algebra for certain monomial curves,1
on the lojasiewicz exponent at infinity for polynomial functions,11
complete minimal submanifolds with nullity in euclidean space,4
quasi-einstein hypersurfaces of complex space forms,4
alcoved polytopes i,2
pseudoanosov homeomorphisms not arising from branched covers,7
weak tracking in nonautonomous chaotic systems,8
self-injective jacobian algebras from postnikov diagrams,10
laplacians on shifted multicomplexes,2
"density and intersection of (1,1)-currents",11
on pseudosymmetric manifolds,4
transience of percolation clusters on wedges,17
sparse spectral approximations for computing polynomial functionals,15
polynomial mixing under a certain stationary euler flow,19
some systems of multivariable orthogonal askey-wilson polynomials,0
continuous-time models with an autoregressive structure,17
minimal convex majorants of functions and demyanov--rubinov super(sub)differentials,14
multiplicity results for nonlocal elliptic problems with jumping nonlinearity,19
some new applications of weyl's multipolarization operators,10
minimum spanning trees across dense cities,17
nonradial normalized solutions for nonlinear scalar field equations,19
normal approximation by stein's method under sublinear expectations,17
on bivariate fundamental polynomials,15
semiclassical l^p estimates of quasimodes on curved hypersurfaces,19
commensurability of surface automorphisms \\and surface bundles over $s^1$,7
multidimensional thermoelasticity for nonsimple materials -- well-posedness and long-time behavior,19
decomposition rank of approximately subhomogeneous c*-algebras,6
realizability interpretation of pa by iterated limiting pca,9
inaccessibility and subinaccessibility. in two parts. part i,9
model structure on operads in orthogonal spectra,16
results on polyadic algebras,9
on lie algebras associated with modules over polynomial rings,5
pade interpolation by f-polynomials and transfinite diameter,11
union of saturated models in superstable abstract elementary classes,9
regular coverings and fundamental groupoids of alexandroff spaces,16
multisymplecticity of hybridizable discontinuous galerkin methods,15
on automorphism groups of low complexity subshifts,8
$\psi $-second submodules of a module,1
schur rings over z \times z_3,13
pad\'e-type rational and barycentric interpolation,15
on the decomposition of hecke polynomials over parabolic hecke algebras,18
the plancherel formula for minimal parabolic subgroups,10
a theory of intermittency renormalization of gaussian multiplicative chaos measures,17
spectra of tridiagonal matrices,15
extrapolated proximal subgradient algorithms for nonconvex and nonsmooth fractional programs,14
contraction of monotone phase-coupled oscillators,8
polygons of finite mutation type,3
complex interpolation of smoothness triebellizorkinmorrey spaces,12
opposite product system for the multiparameter car flows,6
generalized inequalities on warped product submanifolds in nearly transsasakian manifolds,4
flat modules over valuation rings,5
landstad's characterization for full crossed products,6
hyperbolic coxeter groups with sierpi\'nski carpet boundary,7
harmonic analysis on heisenberg--clifford lie supergroups,10
groups in which every noncyclic subgroup contains its centralizer,13
on linearity of panintegral and panintegrable functions space,12
differential calculus over double lie algebroids,5
embeddings of $\ell_p$ into noncommutative spaces,12
invariants of elliptic and hyperbolic cr-structures of codimension 2,11
a stronger local monomialization theorem,3
metric complements of overt closed sets,9
annular-efficient triangulations of 3-manifolds,7
orienting transversals and transition polynomials of multimatroids,2
representations of reductive normal algebraic monoids,10
nonhomogeneous combinatorial manifolds,7
upper triangularity for unipotent representations,10
ultrametrics and surface singularities,3
on the computation of graded components of laurent polynomial rings,1
on eckl's pseudoeffective reduction map,3
short interval results for certain prime-independent multiplicative functions,18
introduction to iterated monodromy groups,8
snowflake modules and enright functor for kac-moody superalgebras,10
limits of interval orders and semiorders,2
weyl submodules in restrictions of simple modules,10
billiards in nearly isosceles triangles,8
toroidal dehn fillings on large hyperbolic 3-manifolds,7
improved partial regularity for manifold-constrained minimisers of subquadratic energies,19
character sums over unions of intervals,18
equivariant lefschetz and fuller indices via topological intersection theory,16
stirling permutations on multisets,2
on the local $ tb$ theorem under minimal integrability,0
best nonnegative rank-one approximations of tensors,14
nonparallel essential surfaces in knot complements,7
nonlinear elliptic fourth order equations existence and multiplicity results,4
cone theorem and mori hyperbolicity,3
vector-valued multibang control of differential equations,14
"transport in transitory, three-dimensional, liouville flows",8
multicomponent polymer flooding in two dimensional oil reservoir simulation,19
bounds on characteristic polynomials,2
convergence of dual ascent in nonconvex/nondifferentiable optimization,14
melnikov method for autonomous hamiltonians,8
logarithmic models for nondicritical foliations,8
stable splitting of mapping spaces via nonabelian poincar\'e duality,16
controlled islanding via weak submodularity,14
the super orbit challenge,10
berezin transform in polynomial bergman spaces,11
automorphisms of coxeter groups,13
multiplicities and log canonical threshold,3
w-measurable sensitivity of semigroup actions,8
sobolev subspaces of nowhere bounded functions,12
existence and uniqueness of the karcher mean on unital $c^*$-algebras,6
on a nonlocal problem for a multiterm fractional diffusion-wave equation,19
"parametrized spectra, a low-tech approach",16
transference and preservation of uniqueness,6
almost associative operations generating a minimal clone,5
a linear uzawa-type solver for nonlinear transmission problems,15
"configuration space, moduli space and 3-fold covering space",16
semistable minimal model program for varieties with trivial canonical divisor,3
on $\delta$-derivations of lie algebras and superalgebras,5
torsion orders of complete intersections,3
holomorphic mappings between hyperquadrics with small signature difference,11
bi-atomic classes of positive semirings,1
generalized characteristic polynomials and gaussian cubature rules,0
synchrosqueezed curvelet transform for 2d mode decomposition,15
commuting squares and index for subfactors,6
high order approximation to nonsmooth multivariate functions,15
"circular symmetrization, subordination and arclength problems on convex functions",11
universal enveloping algebras for malcev color algebras,5
nakayama automorphism and applications,5
minimal lagrangian submanifolds in indefinite complex space,4
the subseries number,9
optimal subsets in the stability regions of multistep methods,15
variational multiscale proper orthogonal decomposition: convection-dominated convection-diffusion equations,15
a transchromatic proof of strickland's theorem,16
semidirect products of c*-quantum groups: multiplicative unitaries approach,6
zeroth-order algorithms for stochastic distributed nonconvex optimization,14
multicolor ramsey numbers via pseudorandom graphs,2
orienting supersingular isogeny graphs,18
maximal subsemigroups of finite transformation and diagram monoids,13
$c_2$ equivariant characteristic classes over the rational burnside ring,16
"non injectivity of the ""hair"" map",7
on the primary decomposition of some determinantal hyperedge ideal,1
fuchsian polyhedra in lorentzian space-forms,4
complete intersections in certain affine and projective monomial curves,1
gabor single-frame and multiframe multipliers in any given dimension,12
ideal structures in vector-valued polynomial spaces,12
congruence subgroups of braid groups,13
